Copier Margin,Block Number,Cumulative Copier Dividends,Cumulative Average Delegate Dividends,Gini Coefficient,Encryption Window,Encryption Window Length
0,3600360,2651.0,2861.057795746744,0.0000,1,1
0,3627000,220789.0,221051.91361238767,0.2736,2,74
0,3664080,309037.0,309283.27275597426,0.2532,3,103
0,3680640,138829.0,139064.69046315792,0.3770,4,46
0,3681000,3158.0,3254.3778211962635,0.0000,5,1
0,3692160,93813.0,93834.85689014557,0.2260,6,31
0,3704400,102799.0,102949.31747005794,0.2040,7,34
0,3704760,3164.0,3176.845173308147,0.0000,8,1
0,3742920,320784.0,320968.97903501516,0.2502,9,106
0.0100000000000000002,3600360,2651.0,2861.057795746744,0.0000,1,1
0.0100000000000000002,3600720,3222.0,3215.9301387565088,0.0000,2,1
0.0100000000000000002,3623760,193221.0,191446.44414297424,0.1965,3,64
0.0100000000000000002,3656880,278594.0,275971.9659420638,0.1753,4,92
0.0100000000000000002,3675960,161068.0,159844.3279044183,0.3134,5,53
0.0100000000000000002,3676320,3165.0,3391.4075354812476,0.0000,6,1
0.0100000000000000002,3676680,3262.0,3273.2048337498177,0.0000,7,1
0.0100000000000000002,3691080,122034.0,120887.40202765471,0.1939,8,40
0.0100000000000000002,3699360,70327.0,69659.88242870555,0.1665,9,23
0.0100000000000000002,3711600,103932.0,102922.67002761729,0.1768,10,34
0.0200000000000000004,3600360,2651.0,2861.057795746744,0.0000,1,1
0.0200000000000000004,3600720,3222.0,3244.540716713976,0.0000,2,1
0.0200000000000000004,3621240,173814.0,170531.2475764787,0.1776,3,57
0.0200000000000000004,3648240,229354.0,224922.5147116225,0.1503,4,75
0.0200000000000000004,3672360,205563.0,201627.0194391246,0.1951,5,67
0.0200000000000000004,3672720,3155.0,3112.220084804926,0.0000,6,1
0.0200000000000000004,3688200,132402.0,129823.81986187726,0.1898,7,43
0.0200000000000000004,3699360,95467.0,93758.73505689166,0.1820,8,31
0.0200000000000000004,3699720,3224.0,3186.783113132057,0.0000,9,1
0.0200000000000000004,3708720,77034.0,75677.39332207132,0.1509,10,25
0.0200000000000000004,3740400,271920.0,266618.70572005585,0.1918,11,88
0.0299999999999999989,3600360,2651.0,2861.057795746744,0.0000,1,1
0.0299999999999999989,3600720,3222.0,3273.151294671444,0.0000,2,1
0.0299999999999999989,3618720,153929.0,149625.07169791422,0.1824,3,50
0.0299999999999999989,3641040,191463.0,185945.0581296401,0.1719,4,62
0.0299999999999999989,3660840,170272.0,165349.10600336202,0.1758,5,55
0.0299999999999999989,3675240,123723.0,120598.35612914489,0.3513,6,40
0.0299999999999999989,3675600,3188.0,3508.770832963355,0.0000,7,1
0.0299999999999999989,3675960,3287.0,3437.3872516507304,0.0000,8,1
0.0299999999999999989,3676320,3311.0,3263.916689736801,0.0000,9,1
0.0299999999999999989,3685320,77795.0,75530.16544140696,0.1900,10,25
0.0299999999999999989,3695760,90191.0,87637.90940176242,0.2081,11,29
0.0299999999999999989,3705480,83978.0,81705.91888101149,0.2202,12,27
0.0299999999999999989,3705840,3241.0,3202.277687526584,0.0000,13,1
0.0299999999999999989,3729960,208853.0,202862.8130951427,0.2132,14,67
0.04000000000000000083,3600360,2651.0,2861.057795746744,0.0000,1,1
0.04000000000000000083,3600720,3222.0,3301.761872628911,0.0000,2,1
0.04000000000000000083,3616200,133775.0,128719.2664678934,0.2041,3,43
0.04000000000000000083,3632400,140153.0,134860.67428184036,0.1963,4,45
0.04000000000000000083,3656520,209151.0,201156.8518518983,0.2019,5,67
0.04000000000000000083,3665880,81351.0,78328.94331414768,0.1803,6,26
0.04000000000000000083,3674160,71839.0,69490.43518656868,0.2704,7,23
0.04000000000000000083,3674520,3167.0,3447.423658504814,0.0000,8,1
0.04000000000000000083,3674880,3303.0,3428.573270935173,0.0000,9,1
0.04000000000000000083,3675240,3319.0,3272.2993408104603,0.0000,10,1
0.04000000000000000083,3684240,78523.0,75523.92539622066,0.2120,11,25
