Copier Margin,Block Number,Cumulative Copier Dividends,Cumulative Average Delegate Dividends,Gini Coefficient,Encryption Window,Encryption Window Length
0,3600360,2705.0,2858.7308700695553,0.0000,1,1
0,3636360,298432.0,298572.8920548279,0.2828,2,100
0,3636720,3033.0,3159.2095904196553,0.0000,3,1
0,3638880,18142.0,18253.82681966413,0.2622,4,6
0,3641400,21056.0,21272.055698587552,0.2686,5,7
0,3641760,3110.0,3235.351893857965,0.0000,6,1
0,3646800,42165.0,42448.46841434029,0.2953,7,14
0,3647160,3054.0,3307.0731167885865,0.0000,8,1
0,3647520,3046.0,3277.5716788502864,0.0000,9,1
0,3650040,21321.0,21402.28745364692,0.4237,10,7
0,3675600,214394.0,214648.57488310483,0.3186,11,71
0,3675960,3180.0,3279.75530193668,0.0000,12,1
0,3677760,15018.0,15273.932774153425,0.2719,13,5
0,3682440,39496.0,39720.03210315617,0.4101,14,13
0,3685680,26812.0,27582.482001734294,0.3079,15,9
0,3686040,3081.0,3805.2311254009355,0.0000,16,1
0,3686400,3210.0,3753.06917385617,0.0000,17,1
0,3686760,3247.0,3570.1895978411467,0.0000,18,1
0,3687120,3306.0,3347.527036359386,0.0000,19,1
0,3691440,36321.0,36483.41195068586,0.2872,20,12
0,3697920,54632.0,54811.780700102434,0.3155,21,18
0,3698280,3192.0,3211.6514326557394,0.0000,22,1
0,3715560,145388.0,145715.56747319078,0.2363,23,48
0,3715920,3231.0,3362.0316888207453,0.0000,24,1
0,3735000,161320.0,161333.05932106302,0.3084,25,53
0.0100000000000000002,3600360,2705.0,2858.730872433867,0.0000,1,1
0.0100000000000000002,3600720,3182.0,3161.7782755466988,0.0000,2,1
0.0100000000000000002,3636000,294474.0,293023.6979664598,0.2701,3,98
0.0100000000000000002,3636360,3017.0,4497.409747690131,0.0000,4,1
0.0100000000000000002,3636720,3219.0,4535.819380591188,0.0000,5,1
0.0100000000000000002,3637080,3179.0,4374.830752194748,0.0000,6,1
0.0100000000000000002,3637440,3228.0,4250.097756170014,0.0000,7,1
0.0100000000000000002,3637800,3217.0,4075.6730059507295,0.0000,8,1
0.0100000000000000002,3638160,3234.0,3909.8678296123303,0.0000,9,1
0.0100000000000000002,3638520,3260.0,3724.288630436276,0.0000,10,1
0.0100000000000000002,3638880,3190.0,3514.35134113569,0.0000,11,1
0.0100000000000000002,3639240,3244.0,3369.826738559555,0.0000,12,1
0.0100000000000000002,3641040,15385.0,15250.215320478837,0.2380,13,5
0.0100000000000000002,3642480,12201.0,12096.705173459733,0.0794,14,4
0.0100000000000000002,3646800,36234.0,36269.67239106456,0.3132,15,12
0.0100000000000000002,3647160,3055.0,3419.719767801914,0.0000,16,1
0.0100000000000000002,3647520,3045.0,3421.173985264633,0.0000,17,1
0.0100000000000000002,3647880,3249.0,3423.2128376520336,0.0000,18,1
0.0100000000000000002,3649320,12371.0,12290.200201287751,0.3168,19,4
