Copier Margin,Block Number,Cumulative Copier Dividends,Cumulative Average Delegate Dividends,Gini Coefficient,Encryption Window,Encryption Window Length
0,3600360,1728.0,2902.7457406603858,0.0000,1,1
0,3600720,3418.0,4142.548875601439,0.0000,2,1
0,3601080,3426.0,3699.260940207004,0.0000,3,1
0,3614040,107893.0,108078.94932205905,0.3022,4,36
0,3621600,62900.0,63197.86468350224,0.3250,5,21
0,3658320,305682.0,306657.43857483694,0.3344,6,102
0,3658680,3213.0,3980.4525814099025,0.0000,7,1
0,3659040,3078.0,3780.055355388896,0.0000,8,1
0,3659400,3315.0,3703.3801900008903,0.0000,9,1
0,3659760,3196.0,3395.396946256751,0.0000,10,1
0,3669120,77866.0,78626.43741287725,0.3020,11,26
0,3669480,3328.0,3761.800030388126,0.0000,12,1
0,3669840,3340.0,3434.811866532654,0.0000,13,1
0,3691800,183978.0,184029.6563930253,0.2698,14,61
0,3741840,418492.0,419116.77097611415,0.1773,15,139
0,3742200,3213.0,3497.156633895011,0.0000,16,1
0,3742560,2624.0,3328.4652962734176,0.0000,17,1
0,3742920,3356.0,3720.8666778980983,0.0000,18,1
0,3743280,3356.0,3381.6924847905852,0.0000,19,1
0.0100000000000000002,3600360,1728.0,2902.7457406603858,0.0000,1,1
0.0100000000000000002,3600720,3418.0,4171.576333008043,0.0000,2,1
0.0100000000000000002,3601080,3426.0,3770.004160943688,0.0000,3,1
0.0100000000000000002,3601440,3392.0,3358.4947957938703,0.0000,4,1
0.0100000000000000002,3611880,87614.0,86823.91196344464,0.1966,5,29
0.0100000000000000002,3621240,78803.0,78028.40464958253,0.2282,6,26
0.0100000000000000002,3657600,305210.0,303241.6202270977,0.3127,7,101
0.0100000000000000002,3657960,3314.0,4064.2045676020844,0.0000,8,1
0.0100000000000000002,3658320,3095.0,3802.507493759147,0.0000,9,1
0.0100000000000000002,3658680,3214.0,3751.553225157484,0.0000,10,1
0.0100000000000000002,3659040,3078.0,3587.725970804204,0.0000,11,1
0.0100000000000000002,3659400,3315.0,3546.932355456468,0.0000,12,1
0.0100000000000000002,3659760,3196.0,3274.420235401143,0.0000,13,1
0.0100000000000000002,3668760,75822.0,75477.9857295492,0.2782,14,25
0.0100000000000000002,3669120,3328.0,3412.0759471444317,0.0000,15,1
0.0100000000000000002,3691080,185609.0,183982.5955046702,0.2414,16,61
0.0100000000000000002,3730320,331952.0,328703.9710143092,0.2117,17,109
0.0200000000000000004,3600360,1728.0,2902.7457406603858,0.0000,1,1
0.0200000000000000004,3600720,3418.0,4200.603790414647,0.0000,2,1
0.0200000000000000004,3601080,3426.0,3841.3279308285046,0.0000,3,1
0.0200000000000000004,3601440,3392.0,3468.9450826858197,0.0000,4,1
0.0200000000000000004,3610440,76297.0,74963.45927252097,0.1704,5,25
0.0200000000000000004,3621600,94771.0,93050.71318690038,0.2302,6,31
0.0200000000000000004,3656520,296219.0,291247.158476951,0.3051,7,97
0.0200000000000000004,3656880,3314.0,3853.3053655362382,0.0000,8,1
0.0200000000000000004,3657240,3315.0,3617.407316334552,0.0000,9,1
0.0200000000000000004,3657600,3315.0,3375.86558433584,0.0000,10,1
0.0200000000000000004,3668040,88621.0,87499.07438355964,0.2114,11,29
0.0200000000000000004,3668400,3196.0,3635.674451407674,0.0000,12,1
0.0200000000000000004,3668760,3328.0,3513.8002806174723,0.0000,13,1
0.0200000000000000004,3689640,178461.0,174996.14604699542,0.2270,14,58
0.0200000000000000004,3697920,70754.0,69382.0069983469,0.1955,15,23
0.0299999999999999989,3600360,1728.0,2902.7457406603858,0.0000,1,1
0.0299999999999999989,3600720,3418.0,4229.63124782125,0.0000,2,1
0.0299999999999999989,3601080,3426.0,3913.232249861453,0.0000,3,1
0.0299999999999999989,3601440,3392.0,3581.4198105980417,0.0000,4,1
0.0299999999999999989,3609000,64941.0,63106.70688033,0.1772,5,21
0.0299999999999999989,3620160,95560.0,92887.93957448415,0.2229,6,31
0.0299999999999999989,3655800,305719.0,297029.40602748515,0.2978,7,99
0.0299999999999999989,3656160,3314.0,3221.456368404206,0.0000,8,1
0.0299999999999999989,3668040,101874.0,99375.01672820671,0.1769,9,33
0.0299999999999999989,3668400,3196.0,3489.8790560819334,0.0000,10,1
0.0299999999999999989,3668760,3328.0,3399.987820683281,0.0000,11,1
0.0299999999999999989,3688560,170622.0,165817.3551668324,0.2198,12,55
0.0299999999999999989,3692880,37392.0,36330.193713927154,0.2519,13,12
0.0299999999999999989,3720240,235909.0,229044.69985308402,0.2101,14,76
0.0299999999999999989,3720600,2777.0,3045.2166725804336,0.0000,15,1
0.0299999999999999989,3720960,3414.0,3367.727907214015,0.0000,16,1
0.0299999999999999989,3721320,2833.0,3091.0814836674235,0.0000,17,1
0.0299999999999999989,3721680,3379.0,3360.9477241696613,0.0000,18,1
0.0299999999999999989,3742200,177434.0,172333.4733484202,0.1968,19,57
0.0299999999999999989,3742560,2630.0,3120.783086247083,0.0000,20,1
0.0299999999999999989,3742920,3356.0,3601.1594260818824,0.0000,21,1
0.0299999999999999989,3743280,3356.0,3370.082223257416,0.0000,22,1
0.04000000000000000083,3600360,1728.0,2902.7457406603858,0.0000,1,1
0.04000000000000000083,3600720,3418.0,4258.658705227855,0.0000,2,1
0.04000000000000000083,3601080,3426.0,3985.7171180425335,0.0000,3,1
0.04000000000000000083,3601440,3392.0,3695.93639600498,0.0000,4,1
0.04000000000000000083,3601800,3392.0,3428.737236460145,0.0000,5,1
0.04000000000000000083,3607920,52924.0,51007.13884853143,0.1742,6,17
0.04000000000000000083,3619080,96406.0,92895.6765857157,0.2443,7,31
0.04000000000000000083,3619440,3238.0,3197.3704016467655,0.0000,8,1
0.04000000000000000083,3619800,3177.0,3082.5516429199506,0.0000,9,1
0.04000000000000000083,3653280,289575.0,278793.7743812005,0.3028,10,93
0.04000000000000000083,3653640,3196.0,3376.0078049940817,0.0000,11,1
0.04000000000000000083,3654000,3319.0,3315.448999175292,0.0000,12,1
0.04000000000000000083,3658320,37668.0,36236.43562495229,0.2211,13,12
0.04000000000000000083,3666600,71783.0,69249.04663272247,0.2517,14,23
0.04000000000000000083,3666960,3104.0,3247.9502357876268,0.0000,15,1
0.04000000000000000083,3667320,3348.0,3274.2814471826036,0.0000,16,1
0.04000000000000000083,3668040,6047.0,6089.274468376626,0.3675,17,2
0.04000000000000000083,3668400,3196.0,3293.578817103757,0.0000,18,1
0.04000000000000000083,3668760,3328.0,3230.760622409481,0.0000,19,1
0.04000000000000000083,3687120,159574.0,153573.34162754234,0.2184,20,51
0.04000000000000000083,3694680,65883.0,63397.244830884185,0.1792,21,21
0.04000000000000000083,3726000,272511.0,262152.0111550051,0.2793,22,87
0.0500000000000000028,3600360,1728.0,2902.7457406603858,0.0000,1,1
0.0500000000000000028,3600720,3418.0,4287.686162634458,0.0000,2,1
0.0500000000000000028,3601080,3426.0,4058.782535371746,0.0000,3,1
0.0500000000000000028,3601440,3392.0,3812.5122553810784,0.0000,4,1
0.0500000000000000028,3601800,3392.0,3588.1012527650987,0.0000,5,1
0.0500000000000000028,3602160,3392.0,3352.6261278337006,0.0000,6,1
0.0500000000000000028,3606480,37783.0,35993.22871783816,0.2041,7,12
0.0500000000000000028,3615840,81556.0,77770.70764607139,0.2480,8,26
0.0500000000000000028,3619080,28284.0,27058.30962586034,0.2043,9,9
0.0500000000000000028,3619440,3238.0,3119.335304347919,0.0000,10,1
0.0500000000000000028,3619800,3177.0,3032.6026282622884,0.0000,11,1
0.0500000000000000028,3652560,286055.0,272655.1617531389,0.3059,12,91
0.0500000000000000028,3652920,3303.0,3233.1456210482843,0.0000,13,1
0.0500000000000000028,3656520,31656.0,30166.54150607828,0.2506,14,10
0.0500000000000000028,3663360,60001.0,57176.26057658189,0.2108,15,19
0.0500000000000000028,3663720,3178.0,3042.330050683904,0.0000,16,1
0.0500000000000000028,3668040,37237.0,36158.559438207856,0.2239,17,12
0.0500000000000000028,3668400,3196.0,3737.1757729279852,0.0000,18,1
0.0500000000000000028,3668760,3328.0,3729.468458841584,0.0000,19,1
0.0500000000000000028,3669120,3328.0,3589.4060043226177,0.0000,20,1
0.0500000000000000028,3669480,3328.0,3442.3664162108876,0.0000,21,1
0.0500000000000000028,3669840,3340.0,3287.5216312982657,0.0000,22,1
0.0500000000000000028,3685320,135772.0,129518.74371619211,0.2256,23,43
0.0500000000000000028,3685680,3351.0,3224.5785563552236,0.0000,24,1
0.0500000000000000028,3695400,85206.0,81339.61779174396,0.1879,25,27
0.0500000000000000028,3695760,3350.0,3204.832813758245,0.0000,26,1
0.0500000000000000028,3696120,3158.0,3028.8049560348813,0.0000,27,1
0.0500000000000000028,3735720,347858.0,331358.55948087707,0.2737,28,110
0.0500000000000000028,3741120,47305.0,45427.96276777098,0.2341,29,15
0.0500000000000000028,3741480,3374.0,3409.9995624204603,0.0000,30,1
0.0500000000000000028,3741840,3374.0,3222.2935666533017,0.0000,31,1
0.0500000000000000028,3742560,6005.0,6076.990544343438,0.3289,32,2
0.0500000000000000028,3742920,3356.0,3392.684754169828,0.0000,33,1
0.0500000000000000028,3743280,3356.0,3223.232245680125,0.0000,34,1
0.0599999999999999978,3600360,1728.0,2902.7457406603858,0.0000,1,1
0.0599999999999999978,3600720,3418.0,4316.713620041062,0.0000,2,1
0.0599999999999999978,3601080,3426.0,4132.428501849091,0.0000,3,1
0.0599999999999999978,3601440,3392.0,3931.1648052007813,0.0000,4,1
0.0599999999999999978,3601800,3392.0,3751.998078127794,0.0000,5,1
0.0599999999999999978,3602160,3392.0,3562.237775245809,0.0000,6,1
0.0599999999999999978,3602520,3388.0,3361.4377445404034,0.0000,7,1
0.0599999999999999978,3602880,3315.0,3156.2665740282578,0.0000,8,1
0.0599999999999999978,3603240,3198.0,3017.4592142025263,0.0000,9,1
0.0599999999999999978,3606840,31519.0,29891.535149893058,0.1805,10,10
0.0599999999999999978,3607200,3316.0,3148.8459366652523,0.0000,11,1
0.0599999999999999978,3617640,91701.0,86736.58632120307,0.2537,12,29
0.0599999999999999978,3618000,3329.0,3226.7587766066913,0.0000,13,1
0.0599999999999999978,3618360,3241.0,3083.0091408297526,0.0000,14,1
0.0599999999999999978,3618720,3133.0,3023.9538193390777,0.0000,15,1
0.0599999999999999978,3620520,15915.0,15045.647241932409,0.1876,16,5
0.0599999999999999978,3653640,291063.0,275686.99984094215,0.3009,17,92
0.0599999999999999978,3654000,3318.0,4164.893990584165,0.0000,18,1
0.0599999999999999978,3654360,3319.0,4097.242771969916,0.0000,19,1
0.0599999999999999978,3654720,3207.0,4030.0020395732035,0.0000,20,1
0.0599999999999999978,3655080,3314.0,4065.669322222315,0.0000,21,1
0.0599999999999999978,3655440,3314.0,3996.547958985924,0.0000,22,1
0.0599999999999999978,3655800,3190.0,3929.242842004343,0.0000,23,1
0.0599999999999999978,3656160,3315.0,3976.035110040504,0.0000,24,1
